,gene,name,total,max1,max3
463,ENSG00000223905,somethw,-1.0,-1.0,-1.0
464,ENSG00000116285,somethw,-1.0,-1.0,-1.0
465,ENSG00000244756,somethw,-1.0,-1.0,-1.0
466,ENSG00000167880,somethw,-1.0,-1.0,-1.0
467,ENSG00000265948,somethw,-1.0,-1.0,-1.0
468,ENSG00000270930,somethw,-1.0,-1.0,-1.0
469,ENSG00000279273,somethw,-1.0,-1.0,-1.0
470,ENSG00000139656,somethw,-1.0,-1.0,-1.0
471,ENSG00000232140,somethw,-1.0,-1.0,-1.0
472,ENSG00000254418,somethw,-1.0,-1.0,-1.0
473,ENSG00000104998,somethw,-1.0,-1.0,-1.0
474,ENSG00000278530,somethw,-1.0,-1.0,-1.0
475,ENSG00000279952,somethw,-1.0,-1.0,-1.0
476,ENSG00000230806,somethw,-1.0,-1.0,-1.0
477,ENSG00000082068,somethw,-1.0,-1.0,-1.0
478,ENSG00000258064,somethw,-1.0,-1.0,-1.0
479,ENSG00000186723,somethw,-1.0,-1.0,-1.0
480,ENSG00000137948,somethw,-1.0,-1.0,-1.0
481,ENSG00000165312,somethw,-1.0,-1.0,-1.0
482,ENSG00000235204,somethw,-1.0,-1.0,-1.0
483,ENSG00000136319,somethw,-1.0,-1.0,-1.0
484,ENSG00000249915,somethw,-1.0,-1.0,-1.0
485,ENSG00000232167,somethw,-1.0,-1.0,-1.0
486,ENSG00000277073,somethw,-1.0,-1.0,-1.0
487,ENSG00000244657,somethw,-1.0,-1.0,-1.0
488,ENSG00000241231,somethw,-1.0,-1.0,-1.0
489,ENSG00000255774,somethw,-1.0,-1.0,-1.0
490,ENSG00000181991,somethw,-1.0,-1.0,-1.0
491,ENSG00000226544,somethw,-1.0,-1.0,-1.0
492,ENSG00000201920,somethw,-1.0,-1.0,-1.0
493,ENSG00000079819,somethw,-1.0,-1.0,-1.0
494,ENSG00000234460,somethw,-1.0,-1.0,-1.0
495,ENSG00000044524,somethw,-1.0,-1.0,-1.0
496,ENSG00000213753,somethw,-1.0,-1.0,-1.0
497,ENSG00000197927,somethw,-1.0,-1.0,-1.0
498,ENSG00000221725,somethw,-1.0,-1.0,-1.0
499,ENSG00000251359,somethw,-1.0,-1.0,-1.0
500,ENSG00000254146,somethw,-1.0,-1.0,-1.0
501,ENSG00000253346,somethw,-1.0,-1.0,-1.0
502,ENSG00000211452,somethw,-1.0,-1.0,-1.0
503,ENSG00000143793,somethw,-1.0,-1.0,-1.0
504,ENSG00000134333,somethw,-1.0,-1.0,-1.0
505,ENSG00000275212,somethw,-1.0,-1.0,-1.0
506,ENSG00000244544,somethw,-1.0,-1.0,-1.0
507,ENSG00000277250,somethw,-1.0,-1.0,-1.0
508,ENSG00000143184,somethw,-1.0,-1.0,-1.0
509,ENSG00000266392,somethw,-1.0,-1.0,-1.0
510,ENSG00000261798,somethw,-1.0,-1.0,-1.0
511,ENSG00000114062,somethw,-1.0,-1.0,-1.0
512,ENSG00000119772,somethw,-1.0,-1.0,-1.0
513,ENSG00000213509,somethw,-1.0,-1.0,-1.0
514,ENSG00000271821,somethw,-1.0,-1.0,-1.0
515,ENSG00000229642,somethw,-1.0,-1.0,-1.0
516,ENSG00000138735,somethw,-1.0,-1.0,-1.0
517,ENSG00000251838,somethw,-1.0,-1.0,-1.0
518,ENSG00000265727,somethw,-1.0,-1.0,-1.0
519,ENSG00000275491,somethw,-1.0,-1.0,-1.0
520,ENSG00000252130,somethw,-1.0,-1.0,-1.0
521,ENSG00000279013,somethw,-1.0,-1.0,-1.0
522,ENSG00000131845,somethw,-1.0,-1.0,-1.0
523,ENSG00000280186,somethw,-1.0,-1.0,-1.0
524,ENSG00000259631,somethw,-1.0,-1.0,-1.0
525,ENSG00000182220,somethw,-1.0,-1.0,-1.0
526,ENSG00000241757,somethw,-1.0,-1.0,-1.0
527,ENSG00000253153,somethw,-1.0,-1.0,-1.0
528,ENSG00000166896,somethw,-1.0,-1.0,-1.0
529,ENSG00000167676,somethw,-1.0,-1.0,-1.0
530,ENSG00000280007,somethw,-1.0,-1.0,-1.0
531,ENSG00000232177,somethw,-1.0,-1.0,-1.0
532,ENSG00000275944,somethw,-1.0,-1.0,-1.0
533,ENSG00000201683,somethw,-1.0,-1.0,-1.0
534,ENSG00000185839,somethw,-1.0,-1.0,-1.0
535,ENSG00000233290,somethw,-1.0,-1.0,-1.0
536,ENSG00000223608,somethw,-1.0,-1.0,-1.0
537,ENSG00000231261,somethw,-1.0,-1.0,-1.0
538,ENSG00000228696,somethw,-1.0,-1.0,-1.0
539,ENSG00000229456,somethw,-1.0,-1.0,-1.0
540,ENSG00000213187,somethw,-1.0,-1.0,-1.0
541,ENSG00000207176,somethw,-1.0,-1.0,-1.0
542,ENSG00000199077,somethw,-1.0,-1.0,-1.0
543,ENSG00000102007,somethw,-1.0,-1.0,-1.0
544,ENSG00000242411,somethw,-1.0,-1.0,-1.0
545,ENSG00000118094,somethw,-1.0,-1.0,-1.0
546,ENSG00000270507,somethw,-1.0,-1.0,-1.0
547,ENSG00000048162,somethw,-1.0,-1.0,-1.0
548,ENSG00000146535,somethw,-1.0,-1.0,-1.0
549,ENSG00000135547,somethw,-1.0,-1.0,-1.0
550,ENSG00000168306,somethw,-1.0,-1.0,-1.0
551,ENSG00000280341,somethw,-1.0,-1.0,-1.0
552,ENSG00000064102,somethw,-1.0,-1.0,-1.0
553,ENSG00000148426,somethw,-1.0,-1.0,-1.0
554,ENSG00000115685,somethw,-1.0,-1.0,-1.0
555,ENSG00000249916,somethw,-1.0,-1.0,-1.0
556,ENSG00000271200,somethw,-1.0,-1.0,-1.0
557,ENSG00000276669,somethw,-1.0,-1.0,-1.0
558,ENSG00000228404,somethw,-1.0,-1.0,-1.0
559,ENSG00000253538,somethw,-1.0,-1.0,-1.0
560,ENSG00000275859,somethw,-1.0,-1.0,-1.0
561,ENSG00000249309,somethw,-1.0,-1.0,-1.0
562,ENSG00000167332,somethw,-1.0,-1.0,-1.0
563,ENSG00000255236,somethw,-1.0,-1.0,-1.0
564,ENSG00000235382,somethw,-1.0,-1.0,-1.0
565,ENSG00000130649,somethw,-1.0,-1.0,-1.0
566,ENSG00000100029,somethw,-1.0,-1.0,-1.0
567,ENSG00000248574,somethw,-1.0,-1.0,-1.0
568,ENSG00000259248,somethw,-1.0,-1.0,-1.0
569,ENSG00000211685,somethw,-1.0,-1.0,-1.0
570,ENSG00000268620,somethw,-1.0,-1.0,-1.0
571,ENSG00000207620,somethw,-1.0,-1.0,-1.0
572,ENSG00000255508,somethw,-1.0,-1.0,-1.0
573,ENSG00000119471,somethw,-1.0,-1.0,-1.0
574,ENSG00000252540,somethw,-1.0,-1.0,-1.0
575,ENSG00000229086,somethw,-1.0,-1.0,-1.0
576,ENSG00000228929,somethw,-1.0,-1.0,-1.0
577,ENSG00000264054,somethw,-1.0,-1.0,-1.0
578,ENSG00000231061,somethw,-1.0,-1.0,-1.0
579,ENSG00000172345,somethw,-1.0,-1.0,-1.0
580,ENSG00000224650,somethw,-1.0,-1.0,-1.0
581,ENSG00000236461,somethw,-1.0,-1.0,-1.0
582,ENSG00000132300,somethw,-1.0,-1.0,-1.0
583,ENSG00000229107,somethw,-1.0,-1.0,-1.0
584,ENSG00000211779,somethw,-1.0,-1.0,-1.0
585,ENSG00000175894,somethw,-1.0,-1.0,-1.0
586,ENSG00000213777,somethw,-1.0,-1.0,-1.0
587,ENSG00000223985,somethw,-1.0,-1.0,-1.0
588,ENSG00000100197,somethw,-1.0,-1.0,-1.0
589,ENSG00000162076,somethw,-1.0,-1.0,-1.0
590,ENSG00000182667,somethw,-1.0,-1.0,-1.0
591,ENSG00000250813,somethw,-1.0,-1.0,-1.0
592,ENSG00000274010,somethw,-1.0,-1.0,-1.0
593,ENSG00000260933,somethw,-1.0,-1.0,-1.0
594,ENSG00000197919,somethw,-1.0,-1.0,-1.0
595,ENSG00000263878,somethw,-1.0,-1.0,-1.0
596,ENSG00000226806,somethw,-1.0,-1.0,-1.0
597,ENSG00000255460,somethw,-1.0,-1.0,-1.0
598,ENSG00000267567,somethw,-1.0,-1.0,-1.0
599,ENSG00000250694,somethw,-1.0,-1.0,-1.0
600,ENSG00000242976,somethw,-1.0,-1.0,-1.0
601,ENSG00000225675,somethw,-1.0,-1.0,-1.0
602,ENSG00000249741,somethw,-1.0,-1.0,-1.0
603,ENSG00000206617,somethw,-1.0,-1.0,-1.0
604,ENSG00000207249,somethw,-1.0,-1.0,-1.0
605,ENSG00000266586,somethw,-1.0,-1.0,-1.0
606,ENSG00000264212,somethw,-1.0,-1.0,-1.0
607,ENSG00000204519,somethw,-1.0,-1.0,-1.0
608,ENSG00000201699,somethw,-1.0,-1.0,-1.0
609,ENSG00000229117,somethw,-1.0,-1.0,-1.0
610,ENSG00000225716,somethw,-1.0,-1.0,-1.0
611,ENSG00000251810,somethw,-1.0,-1.0,-1.0
612,ENSG00000057149,somethw,-1.0,-1.0,-1.0
613,ENSG00000200034,somethw,-1.0,-1.0,-1.0
614,ENSG00000277746,somethw,-1.0,-1.0,-1.0
615,ENSG00000100628,somethw,-1.0,-1.0,-1.0
616,ENSG00000251919,somethw,-1.0,-1.0,-1.0
617,ENSG00000243250,somethw,-1.0,-1.0,-1.0
618,ENSG00000272461,somethw,-1.0,-1.0,-1.0
619,ENSG00000158481,somethw,-1.0,-1.0,-1.0
620,ENSG00000243543,somethw,-1.0,-1.0,-1.0
621,ENSG00000271419,somethw,-1.0,-1.0,-1.0
622,ENSG00000270863,somethw,-1.0,-1.0,-1.0
623,ENSG00000173272,somethw,-1.0,-1.0,-1.0
624,ENSG00000207546,somethw,-1.0,-1.0,-1.0
625,ENSG00000214295,somethw,-1.0,-1.0,-1.0
626,ENSG00000075914,somethw,-1.0,-1.0,-1.0
627,ENSG00000222346,somethw,-1.0,-1.0,-1.0
628,ENSG00000254814,somethw,-1.0,-1.0,-1.0
629,ENSG00000225455,somethw,-1.0,-1.0,-1.0
630,ENSG00000197444,somethw,-1.0,-1.0,-1.0
631,ENSG00000233376,somethw,-1.0,-1.0,-1.0
632,ENSG00000168811,somethw,-1.0,-1.0,-1.0
633,ENSG00000254081,somethw,-1.0,-1.0,-1.0
634,ENSG00000137440,somethw,-1.0,-1.0,-1.0
635,ENSG00000249908,somethw,-1.0,-1.0,-1.0
636,ENSG00000240626,somethw,-1.0,-1.0,-1.0
637,ENSG00000222472,somethw,-1.0,-1.0,-1.0
638,ENSG00000158483,somethw,-1.0,-1.0,-1.0
639,ENSG00000212961,somethw,-1.0,-1.0,-1.0
640,ENSG00000132031,somethw,-1.0,-1.0,-1.0
641,ENSG00000275894,somethw,-1.0,-1.0,-1.0
642,ENSG00000232806,somethw,-1.0,-1.0,-1.0
643,ENSG00000165195,somethw,-1.0,-1.0,-1.0
644,ENSG00000254411,somethw,-1.0,-1.0,-1.0
645,ENSG00000265737,somethw,-1.0,-1.0,-1.0
646,ENSG00000249184,somethw,-1.0,-1.0,-1.0
647,ENSG00000070444,somethw,-1.0,-1.0,-1.0
648,ENSG00000260694,somethw,-1.0,-1.0,-1.0
649,ENSG00000236998,somethw,-1.0,-1.0,-1.0
650,ENSG00000066697,somethw,-1.0,-1.0,-1.0
651,ENSG00000236317,somethw,-1.0,-1.0,-1.0
652,ENSG00000265574,somethw,-1.0,-1.0,-1.0
653,ENSG00000226053,somethw,-1.0,-1.0,-1.0
654,ENSG00000237390,somethw,-1.0,-1.0,-1.0
655,ENSG00000182613,somethw,-1.0,-1.0,-1.0
656,ENSG00000083444,somethw,-1.0,-1.0,-1.0
657,ENSG00000247775,somethw,-1.0,-1.0,-1.0
658,ENSG00000196748,somethw,-1.0,-1.0,-1.0
659,ENSG00000235444,somethw,-1.0,-1.0,-1.0
660,ENSG00000200883,somethw,-1.0,-1.0,-1.0
661,ENSG00000246526,somethw,-1.0,-1.0,-1.0
662,ENSG00000236674,somethw,-1.0,-1.0,-1.0
663,ENSG00000199910,somethw,-1.0,-1.0,-1.0
664,ENSG00000253026,somethw,-1.0,-1.0,-1.0
665,ENSG00000259042,somethw,-1.0,-1.0,-1.0
666,ENSG00000007312,somethw,-1.0,-1.0,-1.0
667,ENSG00000273720,somethw,-1.0,-1.0,-1.0
668,ENSG00000202440,somethw,-1.0,-1.0,-1.0
669,ENSG00000145982,somethw,-1.0,-1.0,-1.0
670,ENSG00000274979,somethw,-1.0,-1.0,-1.0
671,ENSG00000181381,somethw,-1.0,-1.0,-1.0
672,ENSG00000277506,somethw,-1.0,-1.0,-1.0
673,ENSG00000112303,somethw,-1.0,-1.0,-1.0
674,ENSG00000214193,somethw,-1.0,-1.0,-1.0
675,ENSG00000212314,somethw,-1.0,-1.0,-1.0
676,ENSG00000227335,somethw,-1.0,-1.0,-1.0
677,ENSG00000232987,somethw,-1.0,-1.0,-1.0
678,ENSG00000239911,somethw,-1.0,-1.0,-1.0
679,ENSG00000241098,somethw,-1.0,-1.0,-1.0
680,ENSG00000142552,somethw,-1.0,-1.0,-1.0
681,ENSG00000149923,somethw,-1.0,-1.0,-1.0
682,ENSG00000235141,somethw,-1.0,-1.0,-1.0
683,ENSG00000278977,somethw,-1.0,-1.0,-1.0
684,ENSG00000226431,somethw,-1.0,-1.0,-1.0
685,ENSG00000207972,somethw,-1.0,-1.0,-1.0
686,ENSG00000188385,somethw,-1.0,-1.0,-1.0
687,ENSG00000231434,somethw,-1.0,-1.0,-1.0
688,ENSG00000279410,somethw,-1.0,-1.0,-1.0
689,ENSG00000272079,somethw,-1.0,-1.0,-1.0
690,ENSG00000149925,somethw,-1.0,-1.0,-1.0
691,ENSG00000254222,somethw,-1.0,-1.0,-1.0
692,ENSG00000271321,somethw,-1.0,-1.0,-1.0
693,ENSG00000144959,somethw,-1.0,-1.0,-1.0
694,ENSG00000139613,somethw,-1.0,-1.0,-1.0
695,ENSG00000111783,somethw,-1.0,-1.0,-1.0
696,ENSG00000197893,somethw,-1.0,-1.0,-1.0
697,ENSG00000223864,somethw,-1.0,-1.0,-1.0
698,ENSG00000117602,somethw,-1.0,-1.0,-1.0
699,ENSG00000207257,somethw,-1.0,-1.0,-1.0
700,ENSG00000054983,somethw,-1.0,-1.0,-1.0
701,ENSG00000173276,somethw,-1.0,-1.0,-1.0
702,ENSG00000265144,somethw,-1.0,-1.0,-1.0
703,ENSG00000163376,somethw,-1.0,-1.0,-1.0
704,ENSG00000207944,somethw,-1.0,-1.0,-1.0
705,ENSG00000112200,somethw,-1.0,-1.0,-1.0
706,ENSG00000223634,somethw,-1.0,-1.0,-1.0
707,ENSG00000231597,somethw,-1.0,-1.0,-1.0
708,ENSG00000267206,somethw,-1.0,-1.0,-1.0
709,ENSG00000108590,somethw,-1.0,-1.0,-1.0
710,ENSG00000101236,somethw,-1.0,-1.0,-1.0
711,ENSG00000099385,somethw,-1.0,-1.0,-1.0
712,ENSG00000201263,somethw,-1.0,-1.0,-1.0
713,ENSG00000250990,somethw,-1.0,-1.0,-1.0
714,ENSG00000113360,somethw,-1.0,-1.0,-1.0
715,ENSG00000264874,somethw,-1.0,-1.0,-1.0
716,ENSG00000207963,somethw,-1.0,-1.0,-1.0
717,ENSG00000161904,somethw,-1.0,-1.0,-1.0
718,ENSG00000186265,somethw,-1.0,-1.0,-1.0
719,ENSG00000200313,somethw,-1.0,-1.0,-1.0
720,ENSG00000231738,somethw,-1.0,-1.0,-1.0
721,ENSG00000211679,somethw,-1.0,-1.0,-1.0
722,ENSG00000276699,somethw,-1.0,-1.0,-1.0
723,ENSG00000170325,somethw,-1.0,-1.0,-1.0
724,ENSG00000261504,somethw,-1.0,-1.0,-1.0
725,ENSG00000199767,somethw,-1.0,-1.0,-1.0
726,ENSG00000278761,somethw,-1.0,-1.0,-1.0
727,ENSG00000232386,somethw,-1.0,-1.0,-1.0
728,ENSG00000277770,somethw,-1.0,-1.0,-1.0
729,ENSG00000230107,somethw,-1.0,-1.0,-1.0
730,ENSG00000267714,somethw,-1.0,-1.0,-1.0
731,ENSG00000156467,somethw,-1.0,-1.0,-1.0
732,ENSG00000212144,somethw,-1.0,-1.0,-1.0
733,ENSG00000264720,somethw,-1.0,-1.0,-1.0
734,ENSG00000165716,somethw,-1.0,-1.0,-1.0
735,ENSG00000230248,somethw,-1.0,-1.0,-1.0
736,ENSG00000224870,somethw,-1.0,-1.0,-1.0
737,ENSG00000204308,somethw,-1.0,-1.0,-1.0
738,ENSG00000169856,somethw,-1.0,-1.0,-1.0
739,ENSG00000272130,somethw,-1.0,-1.0,-1.0
740,ENSG00000207548,somethw,-1.0,-1.0,-1.0
741,ENSG00000183206,somethw,-1.0,-1.0,-1.0
742,ENSG00000265802,somethw,-1.0,-1.0,-1.0
743,ENSG00000268830,somethw,-1.0,-1.0,-1.0
744,ENSG00000260281,somethw,-1.0,-1.0,-1.0
745,ENSG00000173093,somethw,-1.0,-1.0,-1.0
746,ENSG00000132964,somethw,-1.0,-1.0,-1.0
747,ENSG00000233378,somethw,-1.0,-1.0,-1.0
748,ENSG00000232464,somethw,-1.0,-1.0,-1.0
749,ENSG00000234740,somethw,-1.0,-1.0,-1.0
750,ENSG00000231603,somethw,-1.0,-1.0,-1.0
751,ENSG00000183570,somethw,-1.0,-1.0,-1.0
752,ENSG00000101680,somethw,-1.0,-1.0,-1.0
753,ENSG00000177257,somethw,-1.0,-1.0,-1.0
754,ENSG00000187325,somethw,-1.0,-1.0,-1.0
755,ENSG00000173846,somethw,-1.0,-1.0,-1.0
756,ENSG00000149927,somethw,-1.0,-1.0,-1.0
757,ENSG00000261279,somethw,-1.0,-1.0,-1.0
758,ENSG00000168303,somethw,-1.0,-1.0,-1.0
759,ENSG00000242559,somethw,-1.0,-1.0,-1.0
760,ENSG00000204022,somethw,-1.0,-1.0,-1.0
761,ENSG00000111785,somethw,-1.0,-1.0,-1.0
762,ENSG00000211866,somethw,-1.0,-1.0,-1.0
763,ENSG00000213128,somethw,-1.0,-1.0,-1.0
764,ENSG00000124900,somethw,-1.0,-1.0,-1.0
765,ENSG00000200303,somethw,-1.0,-1.0,-1.0
766,ENSG00000126562,somethw,-1.0,-1.0,-1.0
767,ENSG00000201501,somethw,-1.0,-1.0,-1.0
768,ENSG00000240870,somethw,-1.0,-1.0,-1.0
769,ENSG00000256098,somethw,-1.0,-1.0,-1.0
770,ENSG00000113441,somethw,-1.0,-1.0,-1.0
771,ENSG00000256195,somethw,-1.0,-1.0,-1.0
772,ENSG00000203356,somethw,-1.0,-1.0,-1.0
773,ENSG00000251236,somethw,-1.0,-1.0,-1.0
774,ENSG00000266908,somethw,-1.0,-1.0,-1.0
775,ENSG00000251377,somethw,-1.0,-1.0,-1.0
776,ENSG00000179165,somethw,-1.0,-1.0,-1.0
777,ENSG00000201065,somethw,-1.0,-1.0,-1.0
778,ENSG00000082515,somethw,-1.0,-1.0,-1.0
779,ENSG00000257198,somethw,-1.0,-1.0,-1.0
780,ENSG00000242104,somethw,-1.0,-1.0,-1.0
781,ENSG00000276584,somethw,-1.0,-1.0,-1.0
782,ENSG00000214027,somethw,-1.0,-1.0,-1.0
783,ENSG00000278060,somethw,-1.0,-1.0,-1.0
784,ENSG00000219951,somethw,-1.0,-1.0,-1.0
785,ENSG00000130287,somethw,-1.0,-1.0,-1.0
786,ENSG00000256657,somethw,-1.0,-1.0,-1.0
787,ENSG00000271288,somethw,-1.0,-1.0,-1.0
788,ENSG00000234275,somethw,-1.0,-1.0,-1.0
789,ENSG00000223761,somethw,-1.0,-1.0,-1.0
790,ENSG00000222990,somethw,-1.0,-1.0,-1.0
791,ENSG00000269444,somethw,-1.0,-1.0,-1.0
792,ENSG00000254075,somethw,-1.0,-1.0,-1.0
793,ENSG00000206759,somethw,-1.0,-1.0,-1.0
794,ENSG00000228502,somethw,-1.0,-1.0,-1.0
795,ENSG00000141028,somethw,-1.0,-1.0,-1.0
796,ENSG00000268181,somethw,-1.0,-1.0,-1.0
797,ENSG00000251568,somethw,-1.0,-1.0,-1.0
798,ENSG00000135905,somethw,-1.0,-1.0,-1.0
799,ENSG00000224354,somethw,-1.0,-1.0,-1.0
800,ENSG00000259474,somethw,-1.0,-1.0,-1.0
801,ENSG00000253658,somethw,-1.0,-1.0,-1.0
802,ENSG00000266561,somethw,-1.0,-1.0,-1.0
803,ENSG00000231740,somethw,-1.0,-1.0,-1.0
804,ENSG00000011677,somethw,-1.0,-1.0,-1.0
805,ENSG00000117682,somethw,-1.0,-1.0,-1.0
806,ENSG00000239659,somethw,-1.0,-1.0,-1.0
807,ENSG00000276934,somethw,-1.0,-1.0,-1.0
808,ENSG00000154493,somethw,-1.0,-1.0,-1.0
809,ENSG00000227719,somethw,-1.0,-1.0,-1.0
810,ENSG00000233139,somethw,-1.0,-1.0,-1.0
811,ENSG00000174197,somethw,-1.0,-1.0,-1.0
812,ENSG00000280224,somethw,-1.0,-1.0,-1.0
813,ENSG00000249026,somethw,-1.0,-1.0,-1.0
814,ENSG00000254971,somethw,-1.0,-1.0,-1.0
815,ENSG00000239180,somethw,-1.0,-1.0,-1.0
816,ENSG00000175643,somethw,-1.0,-1.0,-1.0
817,ENSG00000168746,somethw,-1.0,-1.0,-1.0
818,ENSG00000100626,somethw,-1.0,-1.0,-1.0
819,ENSG00000228797,somethw,-1.0,-1.0,-1.0
820,ENSG00000206717,somethw,-1.0,-1.0,-1.0
821,ENSG00000259402,somethw,-1.0,-1.0,-1.0
822,ENSG00000206260,somethw,-1.0,-1.0,-1.0
823,ENSG00000230426,somethw,-1.0,-1.0,-1.0
824,ENSG00000066777,somethw,-1.0,-1.0,-1.0
825,ENSG00000136631,somethw,-1.0,-1.0,-1.0
826,ENSG00000251101,somethw,-1.0,-1.0,-1.0
827,ENSG00000261710,somethw,-1.0,-1.0,-1.0
828,ENSG00000257748,somethw,-1.0,-1.0,-1.0
829,ENSG00000230274,somethw,-1.0,-1.0,-1.0
830,ENSG00000196338,somethw,-1.0,-1.0,-1.0
831,ENSG00000251429,somethw,-1.0,-1.0,-1.0
832,ENSG00000263531,somethw,-1.0,-1.0,-1.0
833,ENSG00000230039,somethw,-1.0,-1.0,-1.0
834,ENSG00000115221,somethw,-1.0,-1.0,-1.0
835,ENSG00000184979,somethw,-1.0,-1.0,-1.0
836,ENSG00000242571,somethw,-1.0,-1.0,-1.0
837,ENSG00000272335,somethw,-1.0,-1.0,-1.0
838,ENSG00000164404,somethw,-1.0,-1.0,-1.0
839,ENSG00000271511,somethw,-1.0,-1.0,-1.0
840,ENSG00000199322,somethw,-1.0,-1.0,-1.0
841,ENSG00000111684,somethw,-1.0,-1.0,-1.0
842,ENSG00000240480,somethw,-1.0,-1.0,-1.0
843,ENSG00000171243,somethw,-1.0,-1.0,-1.0
844,ENSG00000267041,somethw,-1.0,-1.0,-1.0
845,ENSG00000250180,somethw,-1.0,-1.0,-1.0
846,ENSG00000251535,somethw,-1.0,-1.0,-1.0
847,ENSG00000230335,somethw,-1.0,-1.0,-1.0
848,ENSG00000277297,somethw,-1.0,-1.0,-1.0
849,ENSG00000223202,somethw,-1.0,-1.0,-1.0
850,ENSG00000244089,somethw,-1.0,-1.0,-1.0
851,ENSG00000211459,somethw,-1.0,-1.0,-1.0
852,ENSG00000272995,somethw,-1.0,-1.0,-1.0
853,ENSG00000231369,somethw,-1.0,-1.0,-1.0
854,ENSG00000251080,somethw,-1.0,-1.0,-1.0
855,ENSG00000251353,somethw,-1.0,-1.0,-1.0
856,ENSG00000111530,somethw,-1.0,-1.0,-1.0
857,ENSG00000120457,somethw,-1.0,-1.0,-1.0
858,ENSG00000231234,somethw,-1.0,-1.0,-1.0
859,ENSG00000131538,somethw,-1.0,-1.0,-1.0
860,ENSG00000250034,somethw,-1.0,-1.0,-1.0
861,ENSG00000268407,somethw,-1.0,-1.0,-1.0
862,ENSG00000187486,somethw,-1.0,-1.0,-1.0
863,ENSG00000272989,somethw,-1.0,-1.0,-1.0
864,ENSG00000271978,somethw,-1.0,-1.0,-1.0
865,ENSG00000214176,somethw,-1.0,-1.0,-1.0
866,ENSG00000100122,somethw,-1.0,-1.0,-1.0
867,ENSG00000201077,somethw,-1.0,-1.0,-1.0
868,ENSG00000092529,somethw,-1.0,-1.0,-1.0
869,ENSG00000112818,somethw,-1.0,-1.0,-1.0
870,ENSG00000200842,somethw,-1.0,-1.0,-1.0
871,ENSG00000113492,somethw,-1.0,-1.0,-1.0
872,ENSG00000056972,somethw,-1.0,-1.0,-1.0
873,ENSG00000143157,somethw,-1.0,-1.0,-1.0
874,ENSG00000181371,somethw,-1.0,-1.0,-1.0
875,ENSG00000250413,somethw,-1.0,-1.0,-1.0
876,ENSG00000275778,somethw,-1.0,-1.0,-1.0
877,ENSG00000173473,somethw,-1.0,-1.0,-1.0
878,ENSG00000253735,somethw,-1.0,-1.0,-1.0
879,ENSG00000142875,somethw,-1.0,-1.0,-1.0
880,ENSG00000239547,somethw,-1.0,-1.0,-1.0
881,ENSG00000237478,somethw,-1.0,-1.0,-1.0
882,ENSG00000016602,somethw,-1.0,-1.0,-1.0
883,ENSG00000253099,somethw,-1.0,-1.0,-1.0
884,ENSG00000203616,somethw,-1.0,-1.0,-1.0
885,ENSG00000168172,somethw,-1.0,-1.0,-1.0
886,ENSG00000240097,somethw,-1.0,-1.0,-1.0
887,ENSG00000251676,somethw,-1.0,-1.0,-1.0
888,ENSG00000256709,somethw,-1.0,-1.0,-1.0
889,ENSG00000233829,somethw,-1.0,-1.0,-1.0
890,ENSG00000109606,somethw,-1.0,-1.0,-1.0
891,ENSG00000261363,somethw,-1.0,-1.0,-1.0
892,ENSG00000226536,somethw,-1.0,-1.0,-1.0
893,ENSG00000235593,somethw,-1.0,-1.0,-1.0
894,ENSG00000279897,somethw,-1.0,-1.0,-1.0
895,ENSG00000213180,somethw,-1.0,-1.0,-1.0
896,ENSG00000183066,somethw,-1.0,-1.0,-1.0
897,ENSG00000206832,somethw,-1.0,-1.0,-1.0
898,ENSG00000229735,somethw,-1.0,-1.0,-1.0
899,ENSG00000276746,somethw,-1.0,-1.0,-1.0
900,ENSG00000200799,somethw,-1.0,-1.0,-1.0
901,ENSG00000254850,somethw,-1.0,-1.0,-1.0
902,ENSG00000276291,somethw,-1.0,-1.0,-1.0
903,ENSG00000234409,somethw,-1.0,-1.0,-1.0
904,ENSG00000215915,somethw,-1.0,-1.0,-1.0
905,ENSG00000085999,somethw,-1.0,-1.0,-1.0
906,ENSG00000280148,somethw,-1.0,-1.0,-1.0
907,ENSG00000110172,somethw,-1.0,-1.0,-1.0
908,ENSG00000165646,somethw,-1.0,-1.0,-1.0
909,ENSG00000235875,somethw,-1.0,-1.0,-1.0
910,ENSG00000260541,somethw,-1.0,-1.0,-1.0
911,ENSG00000258337,somethw,-1.0,-1.0,-1.0
912,ENSG00000248770,somethw,-1.0,-1.0,-1.0
913,ENSG00000184014,somethw,-1.0,-1.0,-1.0
914,ENSG00000225124,somethw,-1.0,-1.0,-1.0
915,ENSG00000248577,somethw,-1.0,-1.0,-1.0
916,ENSG00000276984,somethw,-1.0,-1.0,-1.0
917,ENSG00000278603,somethw,-1.0,-1.0,-1.0
918,ENSG00000113732,somethw,-1.0,-1.0,-1.0
919,ENSG00000238067,somethw,-1.0,-1.0,-1.0
920,ENSG00000252891,somethw,-1.0,-1.0,-1.0
921,ENSG00000138152,somethw,-1.0,-1.0,-1.0
922,ENSG00000230428,somethw,-1.0,-1.0,-1.0
923,ENSG00000232896,somethw,-1.0,-1.0,-1.0
924,ENSG00000257178,somethw,-1.0,-1.0,-1.0
925,ENSG00000213421,somethw,-1.0,-1.0,-1.0
926,ENSG00000201432,somethw,-1.0,-1.0,-1.0
927,ENSG00000253983,somethw,-1.0,-1.0,-1.0
928,ENSG00000278664,somethw,-1.0,-1.0,-1.0
